Categoria,Fundo,Fundo_norm,Data Inicio,Cota (R$),Variacao Dia (%),Acum. Mes (%),Acum. Ano (%),Acum. 12M (%),PL (milhoes R$),Perfil,Perfis,URL,CNPJ,codfundo,Perfil de Risco,Taxa Adm (%),Aplicacao Minima (R$),Conversao Resgate,Pagamento Resgate,doc_lamina,doc_regulamento,doc_inf_comp,doc_comunicado,doc_carta
RENDA FIXA,CAIXA FIC FIF BRASIL DISPONIBILIDADES SIMPLES RF RESP LTDA,CAIXA FIC FIF BRASIL DISPONIBILIDADES SIMPLES RF RESP LTDA,30/08/2012,"3,12472500","0,050","0,69","4,96","13,67","1.836,420",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/brasil-disponibilidades,14.508.643/0001-55,5826,Conservador,0.8,100.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5826.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5826.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5826.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5826.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5826.pdf
RENDA FIXA REFERENCIADO,CAIXA FIC FIF BRASIL RF REFER DI LONGO PRAZO RESP LTDA,CAIXA FIC FIF BRASIL RF REFER DI LONGO PRAZO RESP LTDA,05/07/2006,"6,68519600","0,052","0,77","5,33","14,85","24.537,866",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/referenciados/fi-brasil-ref-di-longo-prazo,,,,,,,,,,,,
RENDA FIXA REFERENCIADO,CAIXA FIC FIF NOVO BRASIL RF IMA-B LP RESP LTDA,CAIXA FIC FIF NOVO BRASIL RF IMA-B LP RESP LTDA,27/10/2009,"5,50752600","0,135","-0,17","4,78","10,76","597,449",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-novo-brasil-ima-b-rf-longo-prazo,10.646.895/0001-90,5168,Moderado,0.2,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5168.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5168.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5168.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5168.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5168.pdf
MULTIMERCADO,CAIXA FIC FIF BRASIL ESTRATÉGIA LIVRE MM LP RESP LTDA,CAIXA FIC FIF BRASIL ESTRATEGIA LIVRE MM LP RESP LTDA,21/10/2019,-,-,-,-,-,-,RPPS,RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/estrategia-livre-mm-lp/Paginas/default.aspx,34.660.276/0001-18,6439,Moderado,1.5,0.01,D+13 (du),D+15 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6439.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6439.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6439.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6439.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6439.pdf
ACOES,CAIXA FIF AÇOES BRASIL IBOVESPA RESP LTDA,CAIXA FIF ACOES BRASIL IBOVESPA RESP LTDA,29/07/2011,"3,98163800","0,162","-5,08","9,97","28,25","301,666",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-brasil-ibovespa/Paginas/default.aspx,13.058.816/0001-18,5445,Arrojado,0.5,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5445.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5445.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5445.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5445.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5445.pdf
ACOES,CAIXA FIF AÇÕES BRASIL ETF IBOVESPA RESP LTDA,CAIXA FIF ACOES BRASIL ETF IBOVESPA RESP LTDA,27/11/2012,"3,66000400","0,090","-5,04","9,77","27,78","9,261",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-brasil-etf-bovespa,15.154.236/0001-50,5842,Arrojado,0.5,0.01,D+1 (du),D+03 (du),http://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5842.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5842.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5842.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5842.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5842.pdf
ACOES,CAIXA FIF AÇÕES INSTITUCIONAL BDR NIVEL I RESP LTDA,CAIXA FIF ACOES INSTITUCIONAL BDR NIVEL I RESP LTDA,24/06/2013,"11,16083000","0,156","5,75","0,85","22,25","2.305,793",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/FIA-Institucional-BDR-nivel-I/Paginas/default.aspx,17.502.937/0001-68,5929,Arrojado,0.7,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5929.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5929.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5929.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5929.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5929.pdf
ACOES,CAIXA FIF ACOES BRASIL IBX-50 RESP LTDA,CAIXA FIF ACOES BRASIL IBX-50 RESP LTDA,18/02/2008,"2,05371400","0,184","-4,56","8,35","25,22","202,729",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-brasil-ibx-50,03.737.217/0001-77,5396,Arrojado,0.7,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5396.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5396.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5396.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5396.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5396.pdf
ACOES,CAIXA ATENA FIC FIF AÇÕES BRASIL LIVRE QUANT RESP LTDA,CAIXA ATENA FIC FIF ACOES BRASIL LIVRE QUANT RESP LTDA,31/07/2019,"2,04155300","-0,160","-5,69","-1,52","16,61","776,528",RPPS,RPPS,http://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/FIC-FIA-Brasil-Acoes-Livres/Paginas/default.aspx,30.068.169/0001-44,6425,Arrojado,2.0,0.01,D+13 (du),D+15 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6425.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6425.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6425.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_6425.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6425.pdf
ACOES,CAIXA FIC ACOES EXPERT VINCI VALOR DIVIDENDOS RPPS RESP LTDA,CAIXA FIC ACOES EXPERT VINCI VALOR DIVIDENDOS RPPS RESP LTDA,23/08/2012,"3,48471800","0,053","-5,47","7,11","22,95","1.336,309",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/rpps/caixa-fic-acoes-vinci-valor-dividendos-rpps,15.154.441/0001-15,6160,Arrojado,,10000.0,D+30 (du),D+32 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6160.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6160.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6160.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_6160.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6160.pdf
ACOES,CAIXA FIC ACOES EXPERT VINCI VALOR RPPS RESP LTDA,CAIXA FIC ACOES EXPERT VINCI VALOR RPPS RESP LTDA,12/12/2011,"2,54861700","0,003","-6,17","7,82","24,78","788,850",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/rpps/caixa-fic-acoes-vinci-valor-rpps,14.507.699/0001-95,5563,Arrojado,,10000.0,D+21 (du),D+23 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5563.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5563.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5563.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5563.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5563.pdf
RENDA FIXA,CAIXA FIF EXTRAMERCADO COMUM IRFM-1 RF RESP LTDA,CAIXA FIF EXTRAMERCADO COMUM IRFM-1 RF RESP LTDA,13/02/2012,"3,73005000","0,057","0,77","5,05","14,32","5.408,226",TODOS,TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-extramercado-comum-irfm-1-rf/Paginas/default.aspx,14.507.897/0001-59,5487,Conservador,0.1,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5487.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5487.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5487.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5487.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5487.pdf
